MigrationID,Version,MigrationName,ExecutedAt,ExecutionTimeMs,Status
MIG-0611,v1.611,alter_table_wallet_rename_field_611,2022-12-30 00:05:00,1078,Success
MIG-0612,v1.612,alter_table_transaction_modify_index_612,2022-12-31 07:57:00,1547,Success
MIG-0613,v1.613,alter_table_wallet_drop_unused_613,2023-01-02 12:52:00,418,Success
MIG-0614,v1.614,alter_table_card_add_column_614,2023-01-03 19:00:00,87,Success
MIG-0615,v1.615,alter_table_wallet_create_table_615,2023-01-05 19:04:00,669,Success
MIG-0616,v1.616,alter_table_card_drop_unused_616,2023-01-08 02:17:00,344,Success
MIG-0617,v1.617,alter_table_customer_add_column_617,2023-01-10 14:51:00,1835,Success
MIG-0618,v1.618,alter_table_exception_rename_field_618,2023-01-11 20:23:00,1870,Success
MIG-0619,v1.619,alter_table_account_rename_field_619,2023-01-12 21:44:00,2457,Success
MIG-0620,v1.620,alter_table_merchant_rename_field_620,2023-01-13 22:49:00,566,Success
MIG-0621,v1.621,alter_table_account_create_table_621,2023-01-15 08:01:00,1494,Success
MIG-0622,v1.622,alter_table_exception_rename_field_622,2023-01-17 19:45:00,28,Success
MIG-0623,v1.623,alter_table_customer_create_table_623,2023-01-20 03:20:00,653,Success
MIG-0624,v1.624,alter_table_customer_add_column_624,2023-01-21 13:25:00,1929,Success
MIG-0625,v1.625,alter_table_wallet_modify_index_625,2023-01-24 02:07:00,2174,Success
MIG-0626,v1.626,alter_table_account_modify_index_626,2023-01-26 11:09:00,474,Success
MIG-0627,v1.627,alter_table_merchant_rename_field_627,2023-01-27 18:48:00,1133,Success
MIG-0628,v1.628,alter_table_customer_create_table_628,2023-01-30 06:11:00,2080,Success
MIG-0629,v1.629,alter_table_exception_modify_index_629,2023-02-01 13:06:00,1881,Success
MIG-0630,v1.630,alter_table_merchant_create_table_630,2023-02-02 21:15:00,1107,Success
MIG-0631,v1.631,alter_table_customer_drop_unused_631,2023-02-05 08:01:00,433,Success
MIG-0632,v1.632,alter_table_account_rename_field_632,2023-02-07 18:51:00,1262,Success
MIG-0633,v1.633,alter_table_card_rename_field_633,2023-02-09 02:21:00,1826,Success
MIG-0634,v1.634,alter_table_merchant_add_column_634,2023-02-11 06:21:00,2391,Success
MIG-0635,v1.635,alter_table_transaction_modify_index_635,2023-02-13 12:46:00,2032,Success
MIG-0636,v1.636,alter_table_merchant_add_column_636,2023-02-15 18:30:00,730,Success
MIG-0637,v1.637,alter_table_transaction_rename_field_637,2023-02-17 01:41:00,1704,Success
MIG-0638,v1.638,alter_table_wallet_create_table_638,2023-02-19 13:51:00,2000,Success
MIG-0639,v1.639,alter_table_merchant_add_column_639,2023-02-20 18:32:00,610,Success
MIG-0640,v1.640,alter_table_wallet_modify_index_640,2023-02-22 18:59:00,1449,Success
MIG-0641,v1.641,alter_table_wallet_add_column_641,2023-02-24 19:05:00,1544,Success
MIG-0642,v1.642,alter_table_wallet_rename_field_642,2023-02-27 05:14:00,1321,Success
MIG-0643,v1.643,alter_table_merchant_drop_unused_643,2023-03-01 09:24:00,34,Success
MIG-0644,v1.644,alter_table_wallet_add_column_644,2023-03-02 14:11:00,609,Success
MIG-0645,v1.645,alter_table_merchant_add_column_645,2023-03-04 02:51:00,1563,Success
MIG-0646,v1.646,alter_table_exception_create_table_646,2023-03-05 05:14:00,709,Success
MIG-0647,v1.647,alter_table_merchant_add_column_647,2023-03-07 13:23:00,1513,Success
MIG-0648,v1.648,alter_table_account_create_table_648,2023-03-10 02:07:00,1101,Success
MIG-0649,v1.649,alter_table_transaction_rename_field_649,2023-03-11 03:27:00,2016,Success
MIG-0650,v1.650,alter_table_merchant_drop_unused_650,2023-03-13 12:49:00,1881,Success
MIG-0651,v1.651,alter_table_account_rename_field_651,2023-03-15 16:45:00,2061,Success
MIG-0652,v1.652,alter_table_wallet_add_column_652,2023-03-16 19:23:00,1817,Success
MIG-0653,v1.653,alter_table_transaction_add_column_653,2023-03-17 20:29:00,692,Success
MIG-0654,v1.654,alter_table_card_modify_index_654,2023-03-19 06:35:00,748,Success
MIG-0655,v1.655,alter_table_account_modify_index_655,2023-03-21 11:42:00,1404,Success
MIG-0656,v1.656,alter_table_merchant_rename_field_656,2023-03-23 17:20:00,605,Success
MIG-0657,v1.657,alter_table_transaction_create_table_657,2023-03-25 23:39:00,791,Success
MIG-0658,v1.658,alter_table_transaction_drop_unused_658,2023-03-27 02:44:00,906,Success
MIG-0659,v1.659,alter_table_exception_drop_unused_659,2023-03-28 11:38:00,502,Success
MIG-0660,v1.660,alter_table_wallet_add_column_660,2023-03-30 16:50:00,1841,Failed
MIG-0661,v1.661,alter_table_wallet_add_column_660_retry,2023-04-01 01:29:00,905,Success
MIG-0662,v1.662,alter_table_exception_rename_field_662,2023-04-02 05:34:00,1486,Success
MIG-0663,v1.663,alter_table_customer_add_column_663,2023-04-03 18:12:00,2339,Success
MIG-0664,v1.664,alter_table_card_drop_unused_664,2023-04-05 02:08:00,345,Success
MIG-0665,v1.665,alter_table_transaction_drop_unused_665,2023-04-07 03:01:00,794,Success
MIG-0666,v1.666,alter_table_merchant_modify_index_666,2023-04-08 06:24:00,1733,Failed
MIG-0667,v1.667,alter_table_merchant_modify_index_666_retry,2023-04-10 13:03:00,1245,Success
MIG-0668,v1.668,alter_table_merchant_create_table_668,2023-04-12 17:30:00,589,Success
MIG-0669,v1.669,alter_table_account_rename_field_669,2023-04-15 00:23:00,1315,Success
MIG-0670,v1.670,alter_table_exception_create_table_670,2023-04-17 04:25:00,174,Success
MIG-0671,v1.671,alter_table_card_add_column_671,2023-04-19 11:14:00,1208,Success
MIG-0672,v1.672,alter_table_exception_drop_unused_672,2023-04-21 16:43:00,1991,Success
MIG-0673,v1.673,alter_table_customer_add_column_673,2023-04-24 02:01:00,165,Success
MIG-0674,v1.674,alter_table_wallet_rename_field_674,2023-04-26 05:12:00,371,Success
MIG-0675,v1.675,alter_table_card_add_column_675,2023-04-27 08:24:00,1680,Success
MIG-0676,v1.676,alter_table_transaction_add_column_676,2023-04-29 16:20:00,2118,Success
MIG-0677,v1.677,alter_table_wallet_add_column_677,2023-05-01 21:14:00,788,Success
MIG-0678,v1.678,alter_table_customer_create_table_678,2023-05-04 00:56:00,1774,Success
MIG-0679,v1.679,alter_table_account_add_column_679,2023-05-05 01:09:00,955,Success
MIG-0680,v1.680,alter_table_exception_rename_field_680,2023-05-06 02:02:00,1398,Success
MIG-0681,v1.681,alter_table_customer_add_column_681,2023-05-08 02:34:00,473,Success
MIG-0682,v1.682,alter_table_merchant_add_column_682,2023-05-10 11:29:00,868,Success
MIG-0683,v1.683,alter_table_transaction_add_column_683,2023-05-11 13:52:00,1431,Success
MIG-0684,v1.684,alter_table_customer_add_column_684,2023-05-13 02:27:00,1055,Success
MIG-0685,v1.685,alter_table_customer_add_column_685,2023-05-15 02:54:00,923,Success
MIG-0686,v1.686,alter_table_customer_create_table_686,2023-05-16 11:19:00,2134,Success
MIG-0687,v1.687,alter_table_wallet_rename_field_687,2023-05-18 12:21:00,562,Success
MIG-0688,v1.688,alter_table_transaction_drop_unused_688,2023-05-20 00:40:00,1388,Success
MIG-0689,v1.689,alter_table_transaction_create_table_689,2023-05-22 13:10:00,1692,Success
MIG-0690,v1.690,alter_table_customer_modify_index_690,2023-05-24 17:27:00,1370,Success
MIG-0691,v1.691,alter_table_exception_create_table_691,2023-05-27 00:15:00,611,Success
MIG-0692,v1.692,alter_table_merchant_add_column_692,2023-05-29 11:35:00,88,Success
MIG-0693,v1.693,alter_table_merchant_rename_field_693,2023-05-31 21:00:00,1066,Success
MIG-0694,v1.694,alter_table_card_modify_index_694,2023-06-01 23:03:00,1857,Success
MIG-0695,v1.695,alter_table_account_modify_index_695,2023-06-04 09:15:00,1868,Success
MIG-0696,v1.696,alter_table_wallet_drop_unused_696,2023-06-06 11:56:00,804,Success
MIG-0697,v1.697,alter_table_exception_drop_unused_697,2023-06-08 23:41:00,1907,Success
MIG-0698,v1.698,alter_table_account_rename_field_698,2023-06-11 10:29:00,135,Success
MIG-0699,v1.699,alter_table_merchant_rename_field_699,2023-06-13 16:39:00,1582,Success
MIG-0700,v1.700,alter_table_transaction_add_column_700,2023-06-14 19:50:00,732,Success
MIG-0701,v1.701,alter_table_merchant_rename_field_701,2023-06-17 07:52:00,1992,Success
MIG-0702,v1.702,alter_table_transaction_add_column_702,2023-06-19 15:34:00,1076,Success
MIG-0703,v1.703,alter_table_exception_create_table_703,2023-06-21 00:53:00,2486,Success
MIG-0704,v1.704,alter_table_account_rename_field_704,2023-06-22 05:29:00,1580,Success
MIG-0705,v1.705,alter_table_account_create_table_705,2023-06-23 12:00:00,187,Success
MIG-0706,v1.706,alter_table_transaction_drop_unused_706,2023-06-25 19:24:00,1475,Success
MIG-0707,v1.707,alter_table_card_drop_unused_707,2023-06-27 00:25:00,1533,Success
MIG-0708,v1.708,alter_table_card_drop_unused_708,2023-06-28 01:56:00,622,Success
MIG-0709,v1.709,alter_table_account_add_column_709,2023-06-29 11:58:00,102,Success
MIG-0710,v1.710,alter_table_transaction_create_table_710,2023-07-01 22:36:00,1101,Success
MIG-0711,v1.711,alter_table_merchant_modify_index_711,2023-07-04 10:17:00,1796,Success
MIG-0712,v1.712,alter_table_wallet_modify_index_712,2023-07-05 19:13:00,2484,Success
MIG-0713,v1.713,alter_table_merchant_drop_unused_713,2023-07-08 06:10:00,1273,Success
MIG-0714,v1.714,alter_table_customer_rename_field_714,2023-07-09 18:36:00,965,Success
MIG-0715,v1.715,alter_table_transaction_modify_index_715,2023-07-10 21:03:00,1616,Success
MIG-0716,v1.716,alter_table_customer_add_column_716,2023-07-12 09:17:00,1721,Success
MIG-0717,v1.717,alter_table_exception_create_table_717,2023-07-13 15:31:00,1467,Success
MIG-0718,v1.718,alter_table_wallet_drop_unused_718,2023-07-15 20:42:00,31,Success
MIG-0719,v1.719,alter_table_exception_rename_field_719,2023-07-18 05:22:00,1471,Success
MIG-0720,v1.720,alter_table_customer_drop_unused_720,2023-07-20 11:27:00,1895,Success
MIG-0721,v1.721,alter_table_account_drop_unused_721,2023-07-21 23:05:00,1569,Success
MIG-0722,v1.722,alter_table_merchant_drop_unused_722,2023-07-23 09:26:00,2234,Success
MIG-0723,v1.723,alter_table_merchant_modify_index_723,2023-07-25 13:50:00,1260,Success
MIG-0724,v1.724,alter_table_customer_add_column_724,2023-07-26 23:54:00,2339,Success
MIG-0725,v1.725,alter_table_account_drop_unused_725,2023-07-28 05:39:00,1654,Success
MIG-0726,v1.726,alter_table_customer_rename_field_726,2023-07-30 12:49:00,561,Success
MIG-0727,v1.727,alter_table_merchant_create_table_727,2023-07-31 22:45:00,2182,Success
MIG-0728,v1.728,alter_table_wallet_modify_index_728,2023-08-02 04:17:00,1433,Success
MIG-0729,v1.729,alter_table_customer_rename_field_729,2023-08-03 16:55:00,429,Success
MIG-0730,v1.730,alter_table_transaction_add_column_730,2023-08-05 17:16:00,2411,Success
MIG-0731,v1.731,alter_table_merchant_rename_field_731,2023-08-07 03:19:00,2208,Success
MIG-0732,v1.732,alter_table_customer_rename_field_732,2023-08-08 11:16:00,1313,Success
MIG-0733,v1.733,alter_table_transaction_modify_index_733,2023-08-10 19:31:00,1810,Success
MIG-0734,v1.734,alter_table_customer_drop_unused_734,2023-08-13 04:32:00,819,Success
MIG-0735,v1.735,alter_table_account_drop_unused_735,2023-08-14 07:23:00,903,Success
MIG-0736,v1.736,alter_table_merchant_create_table_736,2023-08-15 07:26:00,1483,Success
MIG-0737,v1.737,alter_table_merchant_drop_unused_737,2023-08-17 19:14:00,2366,Success
MIG-0738,v1.738,alter_table_card_create_table_738,2023-08-19 01:05:00,1907,Success
MIG-0739,v1.739,alter_table_account_add_column_739,2023-08-20 03:06:00,1050,Success
MIG-0740,v1.740,alter_table_card_drop_unused_740,2023-08-21 05:05:00,1525,Success
MIG-0741,v1.741,alter_table_exception_rename_field_741,2023-08-23 13:51:00,400,Success
MIG-0742,v1.742,alter_table_merchant_add_column_742,2023-08-24 21:26:00,1888,Success
MIG-0743,v1.743,alter_table_wallet_create_table_743,2023-08-27 05:38:00,1458,Success
MIG-0744,v1.744,alter_table_card_create_table_744,2023-08-28 15:18:00,523,Success
MIG-0745,v1.745,alter_table_card_modify_index_745,2023-08-29 22:10:00,478,Success
MIG-0746,v1.746,alter_table_card_drop_unused_746,2023-09-01 09:03:00,1097,Success
MIG-0747,v1.747,alter_table_wallet_modify_index_747,2023-09-03 18:27:00,2035,Success
MIG-0748,v1.748,alter_table_merchant_create_table_748,2023-09-04 18:35:00,2489,Success
MIG-0749,v1.749,alter_table_exception_drop_unused_749,2023-09-06 22:50:00,968,Success
MIG-0750,v1.750,alter_table_merchant_create_table_750,2023-09-09 05:44:00,920,Success
MIG-0751,v1.751,alter_table_customer_modify_index_751,2023-09-10 17:49:00,1570,Success
MIG-0752,v1.752,alter_table_transaction_modify_index_752,2023-09-13 00:47:00,308,Success
MIG-0753,v1.753,alter_table_customer_drop_unused_753,2023-09-14 11:15:00,2374,Success
MIG-0754,v1.754,alter_table_transaction_add_column_754,2023-09-15 16:05:00,167,Success
MIG-0755,v1.755,alter_table_wallet_drop_unused_755,2023-09-17 20:36:00,2280,Success
MIG-0756,v1.756,alter_table_transaction_create_table_756,2023-09-19 03:42:00,1762,Success
MIG-0757,v1.757,alter_table_card_add_column_757,2023-09-21 05:04:00,2308,Success
MIG-0758,v1.758,alter_table_transaction_add_column_758,2023-09-23 07:22:00,555,Success
MIG-0759,v1.759,alter_table_exception_drop_unused_759,2023-09-24 14:41:00,416,Success
MIG-0760,v1.760,alter_table_merchant_add_column_760,2023-09-26 17:44:00,746,Success
MIG-0761,v1.761,alter_table_wallet_add_column_761,2023-09-29 05:14:00,1211,Success
MIG-0762,v1.762,alter_table_card_drop_unused_762,2023-09-30 13:01:00,2350,Success
MIG-0763,v1.763,alter_table_transaction_rename_field_763,2023-10-01 22:00:00,1852,Success
MIG-0764,v1.764,alter_table_card_modify_index_764,2023-10-03 09:23:00,168,Success
MIG-0765,v1.765,alter_table_transaction_modify_index_765,2023-10-04 14:58:00,1989,Success
MIG-0766,v1.766,alter_table_transaction_modify_index_766,2023-10-05 19:05:00,407,Success
MIG-0767,v1.767,alter_table_customer_create_table_767,2023-10-07 20:25:00,1067,Success
MIG-0768,v1.768,alter_table_customer_create_table_768,2023-10-09 03:01:00,586,Success
MIG-0769,v1.769,alter_table_card_drop_unused_769,2023-10-10 15:06:00,1601,Success
MIG-0770,v1.770,alter_table_merchant_add_column_770,2023-10-13 04:04:00,593,Success
MIG-0771,v1.771,alter_table_customer_create_table_771,2023-10-15 12:56:00,265,Success
MIG-0772,v1.772,alter_table_merchant_modify_index_772,2023-10-17 00:07:00,46,Failed
MIG-0773,v1.773,alter_table_merchant_modify_index_772_retry,2023-10-18 12:14:00,2451,Success
MIG-0774,v1.774,alter_table_card_add_column_774,2023-10-19 15:51:00,622,Success
MIG-0775,v1.775,alter_table_transaction_modify_index_775,2023-10-22 02:58:00,1327,Success
MIG-0776,v1.776,alter_table_exception_drop_unused_776,2023-10-23 15:13:00,2232,Success
MIG-0777,v1.777,alter_table_customer_rename_field_777,2023-10-24 15:57:00,836,Success
MIG-0778,v1.778,alter_table_account_drop_unused_778,2023-10-26 01:19:00,2497,Success
MIG-0779,v1.779,alter_table_card_rename_field_779,2023-10-27 02:40:00,1553,Success
MIG-0780,v1.780,alter_table_wallet_modify_index_780,2023-10-29 14:29:00,278,Success
MIG-0781,v1.781,alter_table_transaction_add_column_781,2023-10-30 14:31:00,296,Success
MIG-0782,v1.782,alter_table_exception_rename_field_782,2023-11-02 02:46:00,1278,Success
MIG-0783,v1.783,alter_table_merchant_add_column_783,2023-11-04 06:05:00,1012,Success
MIG-0784,v1.784,alter_table_customer_add_column_784,2023-11-05 18:32:00,1310,Success
MIG-0785,v1.785,alter_table_card_drop_unused_785,2023-11-07 04:26:00,1273,Failed
MIG-0786,v1.786,alter_table_card_drop_unused_785_retry,2023-11-09 14:19:00,855,Success
MIG-0787,v1.787,alter_table_merchant_create_table_787,2023-11-11 22:25:00,1692,Success
MIG-0788,v1.788,alter_table_card_drop_unused_788,2023-11-12 23:25:00,477,Success
MIG-0789,v1.789,alter_table_customer_rename_field_789,2023-11-15 04:36:00,726,Success
MIG-0790,v1.790,alter_table_customer_modify_index_790,2023-11-17 15:49:00,2179,Success
MIG-0791,v1.791,alter_table_account_add_column_791,2023-11-18 19:37:00,1368,Success
MIG-0792,v1.792,alter_table_card_drop_unused_792,2023-11-20 07:46:00,1169,Success
MIG-0793,v1.793,alter_table_card_add_column_793,2023-11-21 07:54:00,30,Success
MIG-0794,v1.794,alter_table_customer_modify_index_794,2023-11-23 12:28:00,478,Success
MIG-0795,v1.795,alter_table_account_rename_field_795,2023-11-26 00:03:00,1103,Success
MIG-0796,v1.796,alter_table_merchant_modify_index_796,2023-11-27 07:55:00,803,Success
MIG-0797,v1.797,alter_table_transaction_drop_unused_797,2023-11-28 08:20:00,334,Success
MIG-0798,v1.798,alter_table_card_create_table_798,2023-11-30 19:54:00,1323,Success
MIG-0799,v1.799,alter_table_wallet_add_column_799,2023-12-03 00:28:00,1953,Success
MIG-0800,v1.800,alter_table_account_rename_field_800,2023-12-05 03:32:00,1541,Success
MIG-0801,v1.801,alter_table_card_create_table_801,2023-12-07 15:01:00,1279,Success
MIG-0802,v1.802,alter_table_card_create_table_802,2023-12-09 03:01:00,619,Success
MIG-0803,v1.803,alter_table_exception_create_table_803,2023-12-10 07:33:00,1773,Success
MIG-0804,v1.804,alter_table_customer_drop_unused_804,2023-12-12 11:10:00,1695,Success
MIG-0805,v1.805,alter_table_transaction_add_column_805,2023-12-14 22:34:00,1407,Success
MIG-0806,v1.806,alter_table_transaction_modify_index_806,2023-12-15 23:21:00,764,Success
MIG-0807,v1.807,alter_table_exception_add_column_807,2023-12-18 08:48:00,1876,Success
MIG-0808,v1.808,alter_table_wallet_create_table_808,2023-12-20 13:52:00,181,Success
MIG-0809,v1.809,alter_table_transaction_create_table_809,2023-12-22 21:23:00,2275,Success
MIG-0810,v1.810,alter_table_customer_add_column_810,2023-12-25 00:41:00,2291,Success
MIG-0811,v1.811,alter_table_merchant_add_column_811,2023-12-26 05:05:00,744,Success
MIG-0812,v1.812,alter_table_merchant_drop_unused_812,2023-12-28 10:51:00,1380,Success
MIG-0813,v1.813,alter_table_customer_rename_field_813,2023-12-30 14:27:00,865,Success
MIG-0814,v1.814,alter_table_merchant_add_column_814,2023-12-31 22:15:00,404,Success
MIG-0815,v1.815,alter_table_exception_rename_field_815,2024-01-02 02:38:00,2338,Success
MIG-0816,v1.816,alter_table_customer_modify_index_816,2024-01-03 11:20:00,345,Success
MIG-0817,v1.817,alter_table_card_drop_unused_817,2024-01-04 17:47:00,798,Success
MIG-0818,v1.818,alter_table_account_rename_field_818,2024-01-05 18:19:00,2425,Success
MIG-0819,v1.819,alter_table_wallet_modify_index_819,2024-01-08 02:22:00,329,Success
MIG-0820,v1.820,alter_table_customer_modify_index_820,2024-01-09 07:29:00,485,Success
MIG-0821,v1.821,alter_table_account_create_table_821,2024-01-10 18:29:00,236,Success
MIG-0822,v1.822,alter_table_wallet_rename_field_822,2024-01-13 01:05:00,652,Success
MIG-0823,v1.823,alter_table_exception_rename_field_823,2024-01-14 04:36:00,1593,Success
MIG-0824,v1.824,alter_table_card_rename_field_824,2024-01-16 16:06:00,295,Success
MIG-0825,v1.825,alter_table_exception_modify_index_825,2024-01-18 02:50:00,531,Success
MIG-0826,v1.826,alter_table_merchant_modify_index_826,2024-01-19 12:46:00,280,Success
MIG-0827,v1.827,alter_table_card_drop_unused_827,2024-01-20 17:32:00,478,Success
MIG-0828,v1.828,alter_table_transaction_modify_index_828,2024-01-22 17:54:00,1239,Success
MIG-0829,v1.829,alter_table_customer_add_column_829,2024-01-24 03:38:00,548,Success
MIG-0830,v1.830,alter_table_wallet_drop_unused_830,2024-01-26 15:58:00,2148,Success
MIG-0831,v1.831,alter_table_account_create_table_831,2024-01-28 21:49:00,464,Success
MIG-0832,v1.832,alter_table_merchant_drop_unused_832,2024-01-31 07:27:00,776,Success
MIG-0833,v1.833,alter_table_customer_drop_unused_833,2024-02-01 20:18:00,329,Success
MIG-0834,v1.834,alter_table_customer_rename_field_834,2024-02-04 04:07:00,1200,Success
MIG-0835,v1.835,alter_table_account_drop_unused_835,2024-02-06 10:32:00,2035,Success
MIG-0836,v1.836,alter_table_wallet_create_table_836,2024-02-08 15:11:00,2407,Success
MIG-0837,v1.837,alter_table_account_add_column_837,2024-02-09 21:20:00,909,Success
MIG-0838,v1.838,alter_table_merchant_create_table_838,2024-02-12 07:21:00,945,Success
MIG-0839,v1.839,alter_table_exception_rename_field_839,2024-02-14 15:16:00,1200,Success
MIG-0840,v1.840,alter_table_card_create_table_840,2024-02-16 01:54:00,1370,Success
MIG-0841,v1.841,alter_table_exception_modify_index_841,2024-02-17 06:57:00,644,Success
MIG-0842,v1.842,alter_table_exception_modify_index_842,2024-02-18 12:42:00,680,Success
MIG-0843,v1.843,alter_table_merchant_add_column_843,2024-02-19 16:47:00,1310,Success
MIG-0844,v1.844,alter_table_transaction_drop_unused_844,2024-02-21 19:39:00,757,Success
MIG-0845,v1.845,alter_table_customer_create_table_845,2024-02-23 07:23:00,2312,Success
MIG-0846,v1.846,alter_table_card_add_column_846,2024-02-25 11:46:00,819,Success
MIG-0847,v1.847,alter_table_wallet_create_table_847,2024-02-26 17:02:00,2151,Success
MIG-0848,v1.848,alter_table_exception_create_table_848,2024-02-28 00:26:00,683,Success
MIG-0849,v1.849,alter_table_exception_add_column_849,2024-03-01 12:38:00,372,Failed
MIG-0850,v1.850,alter_table_exception_add_column_849_retry,2024-03-02 16:08:00,86,Success
MIG-0851,v1.851,alter_table_account_modify_index_851,2024-03-05 04:31:00,319,Success
MIG-0852,v1.852,alter_table_wallet_add_column_852,2024-03-07 10:28:00,411,Success
MIG-0853,v1.853,alter_table_exception_rename_field_853,2024-03-08 17:25:00,519,Success
MIG-0854,v1.854,alter_table_transaction_add_column_854,2024-03-10 18:46:00,972,Success
MIG-0855,v1.855,alter_table_card_create_table_855,2024-03-12 00:47:00,1261,Success
MIG-0856,v1.856,alter_table_wallet_create_table_856,2024-03-14 07:49:00,921,Success
MIG-0857,v1.857,alter_table_wallet_add_column_857,2024-03-16 15:58:00,441,Success
MIG-0858,v1.858,alter_table_wallet_rename_field_858,2024-03-18 03:51:00,324,Success
MIG-0859,v1.859,alter_table_account_modify_index_859,2024-03-19 10:48:00,1973,Success
MIG-0860,v1.860,alter_table_account_create_table_860,2024-03-21 14:13:00,267,Success
MIG-0861,v1.861,alter_table_account_rename_field_861,2024-03-23 16:42:00,906,Success
MIG-0862,v1.862,alter_table_customer_create_table_862,2024-03-24 18:45:00,1268,Success
MIG-0863,v1.863,alter_table_wallet_add_column_863,2024-03-25 21:07:00,2423,Success
MIG-0864,v1.864,alter_table_merchant_drop_unused_864,2024-03-27 21:08:00,2258,Success
MIG-0865,v1.865,alter_table_exception_create_table_865,2024-03-28 23:40:00,586,Success
MIG-0866,v1.866,alter_table_exception_modify_index_866,2024-03-30 05:44:00,1309,Success
MIG-0867,v1.867,alter_table_customer_create_table_867,2024-04-01 05:54:00,874,Success
MIG-0868,v1.868,alter_table_customer_rename_field_868,2024-04-02 15:10:00,803,Success
MIG-0869,v1.869,alter_table_wallet_modify_index_869,2024-04-04 20:34:00,214,Success
MIG-0870,v1.870,alter_table_customer_add_column_870,2024-04-06 07:11:00,1607,Success
MIG-0871,v1.871,alter_table_merchant_modify_index_871,2024-04-08 13:09:00,375,Success
MIG-0872,v1.872,alter_table_customer_modify_index_872,2024-04-09 15:34:00,878,Success
MIG-0873,v1.873,alter_table_customer_add_column_873,2024-04-11 03:59:00,2200,Success
MIG-0874,v1.874,alter_table_exception_add_column_874,2024-04-13 04:19:00,338,Success
MIG-0875,v1.875,alter_table_exception_rename_field_875,2024-04-14 11:10:00,2402,Success
MIG-0876,v1.876,alter_table_exception_drop_unused_876,2024-04-16 17:54:00,1806,Success
MIG-0877,v1.877,alter_table_customer_modify_index_877,2024-04-17 21:32:00,1058,Success
MIG-0878,v1.878,alter_table_account_add_column_878,2024-04-19 03:38:00,1595,Success
MIG-0879,v1.879,alter_table_customer_create_table_879,2024-04-20 08:36:00,854,Success
MIG-0880,v1.880,alter_table_wallet_create_table_880,2024-04-22 14:08:00,1358,Success
MIG-0881,v1.881,alter_table_merchant_add_column_881,2024-04-23 18:31:00,1594,Success
MIG-0882,v1.882,alter_table_card_add_column_882,2024-04-25 00:04:00,334,Success
MIG-0883,v1.883,alter_table_transaction_add_column_883,2024-04-26 05:44:00,752,Success
MIG-0884,v1.884,alter_table_card_modify_index_884,2024-04-28 15:07:00,2098,Success
MIG-0885,v1.885,alter_table_account_rename_field_885,2024-04-30 19:36:00,1236,Success
MIG-0886,v1.886,alter_table_customer_modify_index_886,2024-05-02 05:24:00,891,Success
MIG-0887,v1.887,alter_table_transaction_rename_field_887,2024-05-04 11:36:00,2394,Success
MIG-0888,v1.888,alter_table_account_rename_field_888,2024-05-05 20:22:00,15,Success
MIG-0889,v1.889,alter_table_account_add_column_889,2024-05-07 00:05:00,378,Success
MIG-0890,v1.890,alter_table_account_rename_field_890,2024-05-08 12:11:00,1383,Success
MIG-0891,v1.891,alter_table_account_add_column_891,2024-05-09 16:11:00,688,Success
MIG-0892,v1.892,alter_table_transaction_add_column_892,2024-05-12 04:47:00,1533,Success
MIG-0893,v1.893,alter_table_transaction_create_table_893,2024-05-14 09:19:00,1920,Success
MIG-0894,v1.894,alter_table_exception_create_table_894,2024-05-15 14:53:00,48,Failed
MIG-0895,v1.895,alter_table_exception_create_table_894_retry,2024-05-16 17:27:00,857,Success
MIG-0896,v1.896,alter_table_merchant_rename_field_896,2024-05-18 01:36:00,127,Success
MIG-0897,v1.897,alter_table_merchant_drop_unused_897,2024-05-20 14:07:00,556,Success
MIG-0898,v1.898,alter_table_exception_create_table_898,2024-05-21 22:57:00,893,Success
MIG-0899,v1.899,alter_table_account_modify_index_899,2024-05-24 09:37:00,1957,Success
MIG-0900,v1.900,alter_table_account_rename_field_900,2024-05-25 21:11:00,782,Success
MIG-0901,v1.901,alter_table_account_rename_field_901,2024-05-27 01:24:00,1560,Success
MIG-0902,v1.902,alter_table_wallet_create_table_902,2024-05-29 10:34:00,1675,Success
MIG-0903,v1.903,alter_table_merchant_drop_unused_903,2024-05-30 10:39:00,1958,Success
MIG-0904,v1.904,alter_table_exception_create_table_904,2024-06-01 16:27:00,808,Success
MIG-0905,v1.905,alter_table_account_modify_index_905,2024-06-02 21:04:00,2056,Success
MIG-0906,v1.906,alter_table_transaction_drop_unused_906,2024-06-03 22:36:00,506,Success
MIG-0907,v1.907,alter_table_card_modify_index_907,2024-06-05 02:11:00,888,Success
MIG-0908,v1.908,alter_table_wallet_add_column_908,2024-06-07 13:27:00,1763,Success
MIG-0909,v1.909,alter_table_merchant_rename_field_909,2024-06-09 18:11:00,1939,Success
MIG-0910,v1.910,alter_table_exception_create_table_910,2024-06-10 20:42:00,1644,Success
MIG-0911,v1.911,alter_table_transaction_drop_unused_911,2024-06-11 22:57:00,552,Success
MIG-0912,v1.912,alter_table_wallet_rename_field_912,2024-06-14 06:20:00,98,Success
MIG-0913,v1.913,alter_table_account_rename_field_913,2024-06-16 16:14:00,1497,Success
MIG-0914,v1.914,alter_table_account_rename_field_914,2024-06-19 05:08:00,1567,Success
MIG-0915,v1.915,alter_table_exception_add_column_915,2024-06-20 15:38:00,2499,Success
MIG-0916,v1.916,alter_table_customer_add_column_916,2024-06-22 19:39:00,1450,Success
